Rndrng_NPI,Rndrng_Prvdr_Type,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Gndr,Tot_HCPCS_Cds,Bene_Male_Cnt,Bene_Avg_Age,Tot_Srvcs,Tot_Benes,Bene_Avg_Risk_Scre,Tot_Sbmtd_Chrg,Tot_Mdcr_Pymt_Amt,year,Fraud
1447206511,Nurse Practitioner,WI,F,5,43.0,56,546.0,126,1.0813,64598.0,31845.5,2018,0
1164462297,Family Practice,CO,M,61,139.0,76,8302.0,260,0.9329,202281.44,106811.52,2017,0
1417035775,Psychiatry,FL,M,6,34.0,47,117.0,45,1.0804,12550.0,6278.96,2019,0
1942245808,Neurology,AL,F,35,146.0,70,837.0,358,1.7596,157866.0,58164.84,2017,0
1306359500,Occupational Therapist in Private Practice,NY,M,9,17.0,72,1075.0,46,1.0023,103216.0,27259.17,2019,0
1124450184,Nurse Practitioner,MA,F,5,82.0,74,81.0,61,1.326,9631.0,3972.8,2017,0
1538246632,Nurse Practitioner,MS,F,10,166.0,61,520.0,439,1.4416,79105.0,25628.41,2016,0
1316901424,General Surgery,TX,M,112,135.0,66,1001.0,275,6.0102,489778.44,166919.6,2019,0
1386068807,Nurse Practitioner,MA,F,25,39.0,65,269.0,102,0.9025,51299.4,14526.57,2019,0
1851846398,Physical Therapist in Private Practice,WA,F,11,25.0,73,1229.0,71,1.0501,109543.0,29724.09,2019,0
1174872279,"Psychologist, Clinical",MO,F,9,97.0,72,583.0,178,1.9754,35753.0,10886.8,2017,0
1043283021,Psychiatry,IN,F,14,106.0,52,644.0,193,1.1712,100936.67,25559.17,2018,0
1083633390,Anesthesiology,MA,M,73,153.0,72,421.0,363,1.6833,372130.4,39809.7,2018,0
1306887674,Family Practice,IL,M,35,163.0,75,1798.0,337,1.1024,151263.34,98624.52,2017,0
1235153636,Neurology,IN,M,6,82.0,42,17.0,15,1.9881,5437.0,1642.72,2017,0
1841474129,"Psychologist, Clinical",NJ,F,3,82.0,72,361.0,16,1.1903,76140.0,25207.78,2017,0
1982061669,Nurse Practitioner,IL,F,11,48.0,72,185.0,109,1.03,15487.0,7545.91,2019,0
1366532350,Chiropractic,NJ,M,1,82.0,74,97.0,11,0.6641,5820.0,3225.6,2018,0
1558443614,Urology,CA,M,58,251.0,72,1555.0,361,1.5563,326852.0,125261.01,2016,0
1528473790,Internal Medicine,IL,M,18,108.0,77,821.0,310,2.6761,138733.0,57250.29,2018,0
1740370386,General Surgery,VA,M,37,51.0,64,276.0,77,4.7034,203075.0,45731.33,2017,0
1881749935,Internal Medicine,WI,M,18,150.0,71,602.0,269,1.0401,57499.0,35075.31,2017,0
1073842696,Physician Assistant,TX,F,28,16.0,75,891.0,166,1.2767,75909.4,20836.41,2017,0
1992814057,Critical Care (Intensivists),MD,M,6,16.0,78,56.0,35,2.3941,23967.0,7927.47,2016,0
1699754606,Ophthalmology,OH,M,43,259.0,77,13548.0,652,1.5723,8250335.08,3418107.81,2019,0
1578934394,Nurse Practitioner,SD,F,26,14.0,68,288.0,45,1.2948,22812.49,4541.72,2016,0
1689721474,Psychiatry,WV,M,11,92.0,58,559.0,241,1.9912,77100.0,31529.98,2017,0
1508828294,Cardiology,PA,M,7,29.0,74,484.0,48,4.1221,55290.0,29040.85,2018,0
1285026062,Family Practice,VA,F,27,37.0,74,337.0,103,1.4104,43672.0,16044.86,2017,0
1164515706,Internal Medicine,NJ,M,77,141.0,75,5392.0,354,1.4818,696322.92,189413.57,2016,0
1871542134,Nephrology,NJ,M,37,364.0,72,7611.0,628,4.8089,531320.0,234411.68,2017,0
1205922689,Diagnostic Radiology,MA,M,181,2037.0,71,8325.0,5460,1.8069,864303.0,239428.7,2019,0
1801143946,Physical Therapist in Private Practice,NC,F,7,82.0,67,366.0,13,2.1675,15638.0,7557.14,2017,0
1366578510,Podiatry,CA,M,9,367.0,84,3706.0,1107,1.8029,202266.0,111989.98,2019,0
1699091728,Nurse Practitioner,TX,M,15,29.0,75,156.0,69,1.153,20356.3,5127.11,2019,0
1437525276,Audiologist,VA,F,2,82.0,78,40.0,21,1.696,2634.0,676.64,2019,0
1972535136,Physician Assistant,FL,M,16,152.0,86,3161.0,444,1.8088,607985.0,258235.24,2016,0
1144297169,General Surgery,TX,M,57,63.0,71,398.0,130,3.3102,205822.0,53476.01,2017,0
1407837891,Family Practice,TN,M,85,57.0,66,4977.0,108,1.1841,121075.0,44637.16,2016,0
1811965841,Physical Therapist in Private Practice,CA,F,8,20.0,73,919.0,61,0.8577,47735.04,19833.77,2017,0
1306805460,Medical Oncology,NJ,M,67,580.0,75,32318.0,870,2.1049,4411982.74,1801018.29,2017,0
1659304574,Physical Therapist in Private Practice,SC,M,19,141.0,75,13070.0,328,0.9667,623406.0,264278.77,2018,0
1083798375,Chiropractic,MN,M,2,23.0,73,442.0,45,0.8431,30830.0,9724.42,2018,0
1144453671,Ophthalmology,NY,M,41,278.0,73,2777.0,774,1.3307,810305.0,349061.13,2018,0
1528115359,Anesthesiology,MI,M,77,190.0,72,558.0,428,2.0683,405874.0,39607.47,2019,0
1730158627,Neurosurgery,TN,M,22,82.0,66,87.0,31,1.1877,212938.0,11327.04,2018,0
1730198946,Internal Medicine,ND,F,20,89.0,74,457.0,190,2.0766,96868.0,32010.73,2016,0
1568803211,Physician Assistant,IL,F,2,82.0,65,17.0,16,0.9226,6219.0,1422.58,2019,0
1720105364,Family Practice,GA,M,19,82.0,62,58.0,23,1.1692,6286.0,2452.61,2019,0
1770853772,Physician Assistant,OK,F,35,25.0,70,148.0,65,0.9545,14897.64,5591.4,2017,0
1154510816,Plastic and Reconstructive Surgery,FL,M,62,101.0,80,1155.0,264,2.3459,383215.04,99278.43,2016,0
1578528493,Chiropractic,MN,M,2,16.0,67,204.0,40,1.1294,22632.0,5052.97,2018,0
1538229729,Family Practice,WI,F,12,15.0,83,106.0,57,1.5971,23114.0,6316.42,2019,0
1053707570,Internal Medicine,TX,M,15,78.0,70,458.0,171,4.0519,138031.0,33303.03,2019,0
1043435274,Physician Assistant,MI,M,16,36.0,65,245.0,87,3.0362,20300.0,9272.04,2018,0
1184727273,Internal Medicine,CT,M,99,137.0,76,2969.0,258,1.2242,260993.02,111594.4,2019,0
1023002508,Psychiatry,IA,M,36,347.0,67,21407.0,784,1.4764,509403.0,142661.31,2019,0
1902833726,Psychiatry,WI,M,31,110.0,64,1284.0,328,1.2534,275356.0,76035.45,2018,0
1780038604,Nurse Practitioner,AR,F,15,55.0,76,128.0,85,2.2115,14836.0,7114.51,2019,0
1528133469,Internal Medicine,DC,M,16,19.0,70,159.0,43,1.9566,19488.0,5381.34,2017,0
1679557250,Ophthalmology,MI,F,36,290.0,75,3408.0,747,1.2263,675915.0,253380.86,2016,0
1891754776,Physical Therapist in Private Practice,IL,M,10,35.0,74,2753.0,77,1.0334,233356.0,58822.27,2018,0
1093156770,Nurse Practitioner,MI,F,18,94.0,78,568.0,226,1.3998,63465.0,30553.56,2019,0
1700937760,Nurse Practitioner,NC,F,5,49.0,71,129.0,97,1.6704,72273.0,13029.22,2018,0
1114188117,Thoracic Surgery,NY,F,53,53.0,72,269.0,89,2.0729,432427.5,92474.76,2016,0
1922003243,Physician Assistant,WI,M,13,52.0,71,192.0,102,2.5145,50886.0,11991.55,2018,0
1467487264,Internal Medicine,GA,M,14,217.0,72,1600.0,451,3.0854,326270.0,119370.57,2016,0
1023520418,Nurse Practitioner,FL,F,4,82.0,70,32.0,27,2.0384,9443.0,2317.13,2018,0
1811070543,Physical Therapist in Private Practice,MA,F,11,14.0,62,640.0,39,1.1524,40775.0,16192.61,2017,0
1174571640,Certified Registered Nurse Anesthetist (CRNA),OH,M,39,63.0,73,118.0,114,1.3805,134414.5,20236.98,2018,0
1093815854,Family Practice,FL,F,34,72.0,75,592.0,196,1.2075,56145.54,19629.17,2019,0
1245286129,Family Practice,ME,M,94,112.0,72,1575.0,214,1.064,177843.58,58013.39,2019,0
1417007006,General Surgery,TX,M,61,58.0,72,308.0,125,2.5853,137456.5,48967.43,2019,0
1528311917,Physician Assistant,PA,F,23,205.0,76,812.0,496,2.0433,318931.0,55330.84,2016,0
1063402881,Gastroenterology,GA,M,37,228.0,72,1634.0,443,1.7491,461610.0,103449.73,2019,0
1851340814,Chiropractic,MI,M,3,21.0,72,420.0,52,1.2106,22433.0,13608.48,2018,0
1932245602,Anesthesiology,MD,M,63,112.0,72,355.0,219,2.2651,595939.5,68187.85,2018,0
1285608273,Infectious Disease,MN,M,23,105.0,69,371.0,195,2.6573,41638.09,27758.48,2016,0
1922212174,Psychiatry,MD,M,18,121.0,62,4017.0,343,1.257,920745.0,426775.26,2019,0
1760417216,Internal Medicine,KY,M,14,55.0,75,2504.0,98,0.7936,41067.0,12756.28,2017,0
1114377413,Nurse Practitioner,NY,F,9,23.0,67,69.0,53,0.91,5495.9,2801.67,2016,0
1437187598,Vascular Surgery,WA,M,50,24.0,75,99.0,40,2.818,147795.0,18927.54,2016,0
1093787376,Neurology,VA,M,53,444.0,73,6158.0,1063,1.3728,492323.0,155826.73,2016,0
1629058714,Obstetrics & Gynecology,FL,M,12,0.0,61,31.0,12,1.4738,5242.42,2032.66,2019,0
1356697114,Nurse Practitioner,MO,F,49,60.0,48,781.0,149,1.3549,236495.0,27684.02,2017,0
1356654388,Family Practice,SD,M,5,82.0,62,26.0,24,1.3478,7367.93,1582.88,2016,0
1053436139,Physician Assistant,FL,F,49,361.0,74,2506.0,928,1.074,306888.13,84273.15,2016,0
1093816423,Ophthalmology,CA,F,11,15.0,80,311.0,40,1.2115,62440.0,19199.88,2019,0
1437569746,Family Practice,NY,M,22,106.0,71,677.0,208,1.2559,86425.0,26607.01,2018,0
1245526664,Family Practice,NY,F,19,216.0,79,1096.0,488,2.2345,441689.0,109702.72,2018,0
1669623351,Anesthesiology,NY,F,75,83.0,66,264.0,191,2.1129,165328.5,21747.0,2017,0
1790760411,Family Practice,FL,M,14,121.0,75,891.0,281,2.9403,126539.0,61678.22,2017,0
1003182288,Licensed Clinical Social Worker,MI,F,3,0.0,63,166.0,12,0.8153,29245.0,12279.06,2018,0
1366636862,Anesthesiology,CA,F,60,90.0,75,223.0,179,2.1593,245770.0,41491.1,2019,0
1518976729,Neurology,NC,M,23,357.0,69,2706.0,828,1.7687,541305.0,194533.97,2017,0
1669792099,Podiatry,MO,F,77,389.0,76,5939.0,937,1.7921,755272.6,249016.45,2018,0
1013156421,Physical Therapist in Private Practice,GA,M,9,33.0,69,2099.0,79,1.4179,110904.0,44842.15,2016,0
1366495293,Nurse Practitioner,MA,F,10,109.0,72,265.0,222,2.1765,68762.0,18124.07,2016,0
1417067190,"Psychologist, Clinical",IL,F,5,17.0,58,918.0,37,1.4476,150755.0,79206.42,2017,0
1689963217,Certified Registered Nurse Anesthetist (CRNA),NJ,F,32,35.0,73,89.0,89,1.7363,76215.0,8971.17,2016,0
1609245943,Optometry,NY,F,7,72.0,71,283.0,165,1.1945,78023.39,22460.9,2017,0
1801809090,Thoracic Surgery,NY,M,9,82.0,72,231.0,21,1.2152,72150.0,29229.3,2016,0
1639176159,Chiropractic,OH,M,2,32.0,74,532.0,74,0.9895,32721.0,13437.71,2017,0
1033591656,Nurse Practitioner,WV,F,44,86.0,69,238.0,195,1.4505,378292.0,19795.32,2018,0
1841264702,Gastroenterology,PA,M,41,144.0,69,607.0,349,1.1587,1130235.23,61137.86,2016,0
1336144583,Orthopedic Surgery,NJ,M,3,82.0,66,24.0,11,1.1624,8125.0,2190.52,2018,0
1962429514,Licensed Clinical Social Worker,TX,F,4,82.0,72,173.0,16,2.3555,25040.0,11904.94,2019,0
1982825832,Nurse Practitioner,IL,F,5,82.0,56,19.0,13,1.8545,3384.0,898.66,2017,0
1447512330,Physician Assistant,WI,F,14,123.0,68,511.0,318,2.1752,444436.2,32476.53,2018,0
1427231224,Family Practice,IL,F,10,42.0,72,981.0,112,1.0348,169710.0,78789.79,2019,0
1841484862,Otolaryngology,NY,M,25,84.0,75,474.0,182,1.26,115210.0,44852.51,2018,0
1295171270,Nurse Practitioner,MI,F,25,106.0,71,296.0,242,1.4703,87997.0,15813.55,2019,0
1699858258,Physician Assistant,NY,F,7,21.0,89,663.0,74,1.9221,50409.0,27028.56,2016,0
1811244320,Nurse Practitioner,NH,F,10,61.0,80,1064.0,158,2.3704,116471.73,55946.3,2018,0
1619113503,Family Practice,CA,F,34,17.0,76,313.0,79,0.9387,42095.53,21289.13,2016,0
1942492509,Psychiatry,NC,M,7,50.0,52,139.0,76,1.6271,26167.0,8325.02,2019,0
1598830937,Licensed Clinical Social Worker,SC,F,2,82.0,65,90.0,31,1.0152,9450.0,3174.74,2016,0
1962753186,Certified Registered Nurse Anesthetist (CRNA),OH,F,46,95.0,74,238.0,231,1.2767,242214.09,22214.49,2018,0
1174522478,Cardiology,GA,M,21,320.0,77,2818.0,532,1.1963,365856.8,80413.95,2017,0
1093056541,Nurse Practitioner,PA,F,9,141.0,77,408.0,350,2.0615,89366.0,28834.43,2018,0
1154705895,Family Practice,CA,F,10,82.0,60,47.0,17,1.2694,5993.0,2072.1,2018,0
1194260950,Podiatry,FL,M,29,74.0,76,307.0,154,2.3814,26677.29,17759.6,2017,0
1992704357,Obstetrics & Gynecology,OH,M,14,0.0,31,50.0,14,1.1589,12429.0,3363.2,2017,0
1043287899,Psychiatry,TN,F,4,23.0,51,110.0,69,1.4034,13095.0,4214.3,2018,0
1073519799,Anesthesiology,NY,M,46,102.0,75,221.0,207,2.0461,625427.32,35854.04,2018,0
1851612584,Internal Medicine,CA,F,12,82.0,65,713.0,18,1.3708,100600.0,25839.44,2019,0
1194112094,Physician Assistant,CT,F,37,134.0,79,1555.0,388,1.5351,78220.19,43484.79,2018,0
1477622710,Psychiatry,TX,M,12,101.0,52,1225.0,179,1.4685,203735.0,88268.91,2018,0
1386673101,Optometry,WI,M,12,110.0,71,715.0,247,1.0889,33244.0,19585.33,2018,0
1821377748,Nurse Practitioner,MI,F,13,19.0,55,291.0,71,1.5953,7639.45,1979.61,2017,0
1871589432,Family Practice,NY,M,13,15.0,72,69.0,39,2.367,21545.78,7964.83,2016,0
1942622105,Physical Therapist in Private Practice,NC,F,8,29.0,72,1252.0,85,0.8985,71485.0,24165.2,2017,0
1235357807,Nurse Practitioner,FL,F,9,26.0,71,87.0,67,0.7842,7234.97,2867.12,2019,0
1821100975,Podiatry,FL,M,60,211.0,75,3964.0,668,1.0127,411210.0,178408.39,2018,0
1194719609,Physician Assistant,FL,F,40,22.0,71,486.0,97,1.3478,62090.0,25387.1,2016,0
1679930929,Nurse Practitioner,MS,F,5,144.0,70,328.0,310,1.4232,129037.0,24756.85,2018,0
1083712723,Plastic and Reconstructive Surgery,CA,M,27,82.0,72,268.0,109,0.9387,411005.0,123196.37,2017,0
1871567065,Hematology,PA,M,9,25.0,64,117.0,44,3.728,77900.35,30224.63,2017,0
1992064513,Internal Medicine,NY,F,22,31.0,74,359.0,93,1.3482,40942.77,17144.46,2019,0
1083622963,Gastroenterology,MO,M,9,172.0,67,791.0,438,1.852,157185.7,52115.75,2019,0
1144278847,Infectious Disease,MI,M,53,294.0,70,38707.5,597,2.8813,1463992.36,547904.2,2019,0
1356379150,Gastroenterology,TX,M,18,147.0,67,545.0,274,3.4401,123439.92,33326.39,2019,0
1568408797,Pulmonary Disease,PR,M,15,14.0,76,221.0,44,2.7427,17812.28,13529.62,2019,0
1730143066,Radiation Oncology,CA,M,27,82.0,71,873.0,41,1.3404,521544.79,136980.34,2016,0
1801095906,Internal Medicine,ME,F,20,90.0,70,488.0,167,2.3501,142776.25,63504.26,2016,0
1679919005,Obstetrics & Gynecology,MO,F,30,0.0,59,190.0,36,0.983,37456.0,8032.9,2018,0
1194012195,Diagnostic Radiology,IN,M,118,1469.0,69,4155.0,2967,2.4012,653961.0,146622.95,2019,0
1922386416,Physician Assistant,CA,F,13,33.0,65,94.0,78,1.5012,39775.0,4650.47,2017,0
1871903187,Emergency Medicine,AL,F,30,246.0,75,1068.0,646,2.5312,1029409.0,91188.12,2019,0
1497755615,Sleep Medicine,AZ,M,57,442.0,76,2743.0,792,1.8807,526050.0,249188.72,2017,0
1699789792,Obstetrics & Gynecology,CA,F,23,0.0,73,459.0,286,0.8186,110436.0,35474.33,2016,0
1972984540,Optometry,NC,F,4,74.0,79,269.0,216,2.7496,45221.0,25460.39,2016,0
1174580971,Obstetrics & Gynecology,PA,M,16,0.0,31,146.0,37,1.2755,30637.0,5640.93,2016,0
1063499309,Family Practice,IN,F,19,26.0,72,335.0,105,0.9952,55657.0,21841.28,2018,0
1316280605,Internal Medicine,MA,F,14,14.0,65,97.0,51,1.5984,15823.0,6095.22,2017,0
1356502579,Psychiatry,MA,M,14,82.0,52,598.0,156,1.5326,116559.0,41458.1,2019,0
1124247887,Orthopedic Surgery,TN,M,129,100.0,72,2020.0,305,1.2987,333495.8,92063.57,2016,0
1831399591,Optometry,IL,F,21,110.0,74,506.0,308,1.0823,92225.0,22264.45,2018,0
1306146055,Physician Assistant,NY,M,9,82.0,76,28.0,27,1.2487,102010.0,4973.01,2017,0
1962998476,Nurse Practitioner,GA,F,5,33.0,72,159.0,108,1.1097,40498.05,9330.61,2019,0
1962507624,Internal Medicine,IL,M,4,82.0,68,69.0,25,2.073,19368.0,4097.33,2019,0
1174549455,Internal Medicine,SC,F,58,44.0,75,2443.0,239,0.9849,207612.0,85637.92,2016,0
1447248836,Orthopedic Surgery,FL,M,206,192.0,73,3367.0,496,1.3303,1661596.43,361731.17,2017,0
1518007822,Pathology,KY,M,32,637.0,71,2543.0,1297,1.3058,444278.0,75450.3,2016,0
1770018756,Nurse Practitioner,WI,F,30,49.0,71,304.0,100,1.2457,60622.95,11921.47,2017,0
1043470487,Certified Registered Nurse Anesthetist (CRNA),AR,M,53,74.0,71,146.0,143,1.7148,144730.2,30085.62,2016,0
1003209396,Physician Assistant,NY,M,13,59.0,70,226.0,139,2.2802,318445.0,13280.47,2019,0
1427604305,Nurse Practitioner,IA,F,29,14.0,72,76.0,32,0.9921,6496.5,2603.92,2019,0
1467571091,Emergency Medicine,CA,M,22,203.0,74,823.0,525,3.0554,394657.0,76253.42,2017,0
1649581059,Dermatology,TN,M,32,98.0,74,666.0,165,1.0364,50177.0,20147.79,2016,0
1508816422,"Psychologist, Clinical",AR,M,3,124.0,75,1371.0,301,1.293,279903.0,85530.41,2018,0
1770721987,General Surgery,NY,F,18,0.0,70,311.0,161,1.091,159739.5,44982.48,2016,0
1316215866,Nurse Practitioner,NC,F,24,49.0,70,256.0,107,1.1534,81437.5,16543.67,2016,0
1669697793,Psychiatry,NY,M,3,35.0,73,882.0,95,1.0761,165400.0,67446.17,2018,0
1790705234,General Surgery,MT,M,38,42.0,72,176.0,84,2.1698,114709.0,25027.53,2017,0
1376638098,Cardiology,FL,F,55,276.0,74,3756.0,634,2.0276,442275.0,208756.51,2017,0
1003914953,Physical Medicine and Rehabilitation,TX,M,33,495.0,58,9672.0,1191,1.3729,2154929.0,528092.56,2016,0
1104858836,Psychiatry,WI,M,2,72.0,54,651.0,174,1.3236,59400.0,39696.61,2018,0
1629011663,Physician Assistant,KS,F,6,25.0,55,348.0,84,1.2276,39111.0,13460.07,2016,0
1912964552,Pathology,CA,M,35,214.0,73,1103.0,445,2.3405,196457.0,35940.89,2018,0
1033181193,Physician Assistant,SC,F,41,160.0,72,1745.0,434,0.9779,268550.32,55779.68,2018,0
1003096629,Optometry,IA,M,10,18.0,72,68.0,61,1.2664,7196.0,4208.14,2016,0
1831131804,Emergency Medicine,CA,M,27,296.0,74,1235.0,694,3.0929,600839.0,94441.64,2017,0
1750552881,Orthopedic Surgery,IL,M,76,60.0,73,755.0,209,1.2116,275313.0,77652.93,2016,0
1982912655,Neurosurgery,IL,M,37,119.0,75,558.0,271,1.6155,477801.54,104923.42,2017,0
1184729733,Certified Registered Nurse Anesthetist (CRNA),MI,F,20,262.0,73,751.0,649,1.3515,411635.0,70804.4,2017,0
1417937996,Physical Medicine and Rehabilitation,OH,F,17,84.0,71,524.0,198,1.3296,146429.0,50307.58,2019,0
1295706646,Hematology-Oncology,IN,F,15,162.0,73,1385.0,490,1.8692,215060.0,75280.41,2017,0
1801808878,Cardiology,NY,M,41,655.0,78,3287.0,1413,1.884,967025.0,215296.79,2019,0
1619914710,Anesthesiology,GA,M,51,53.0,67,138.0,104,2.4793,104062.4,10082.03,2016,0
1699118414,Obstetrics & Gynecology,KY,F,9,0.0,64,42.0,24,0.7888,4715.0,2044.22,2018,0
1003971060,Obstetrics & Gynecology,PA,F,26,0.0,68,98.0,34,1.6193,102243.8,16760.97,2019,0
1770875130,Dermatology,GA,F,49,151.0,70,1213.0,353,1.2803,138045.9,42707.5,2019,0
1013940535,Obstetrics & Gynecology,CA,F,16,0.0,72,145.0,124,0.7683,24540.0,12766.74,2017,0
1851774566,Nurse Practitioner,FL,F,33,56.0,72,515.0,146,1.5217,73484.0,22871.69,2018,0
1992844922,Critical Care (Intensivists),NM,F,17,40.0,66,159.0,81,2.7461,45665.0,13980.59,2018,0
1669501565,Licensed Clinical Social Worker,IN,F,3,12.0,52,180.0,38,1.6098,15245.0,7440.77,2019,0
1902900137,Psychiatry,OR,M,11,17.0,74,188.0,57,1.4019,20106.18,11753.11,2018,0
1851372155,Optometry,TX,F,19,83.0,74,761.0,221,0.9922,81803.0,40346.33,2018,0
1366863342,Physician Assistant,FL,F,16,38.0,68,123.0,112,1.2424,131829.0,8935.69,2018,0
1821010075,Family Practice,FL,F,34,48.0,69,259.0,116,1.6158,12921.62,2624.45,2018,0
1992966238,Emergency Medicine,NY,M,48,338.0,78,1456.0,838,2.0603,746254.0,129027.71,2019,0
1790188084,Occupational Therapist in Private Practice,OH,M,7,11.0,73,144.0,26,1.0498,11717.0,3850.42,2017,0
1255309811,Anesthesiology,NV,M,7,15.0,67,28.0,28,1.1723,15150.0,3201.13,2016,0
1316970239,Hematopoietic Cell Transplantation and Cellular Therapy,PA,F,14,82.0,70,238.0,84,2.5571,51728.0,20872.73,2019,0
1144324153,Diagnostic Radiology,CT,M,41,32.0,73,354.0,228,1.1491,71741.92,27631.69,2017,0
1497718787,General Surgery,NC,M,67,70.0,72,537.0,191,1.3809,361353.0,87074.16,2016,0
1356396188,Certified Registered Nurse Anesthetist (CRNA),IN,F,47,67.0,70,163.0,150,1.3666,191124.25,26595.88,2018,0
1548203987,Emergency Medicine,TX,M,3,82.0,75,15.0,15,1.9347,28167.0,1655.43,2019,0
1235142290,Physical Therapist in Private Practice,IL,F,7,19.0,76,160.0,43,0.9465,15728.13,3938.54,2019,0
1548766207,Physician Assistant,TX,F,45,112.0,73,1417.0,287,0.964,133808.0,38114.89,2019,0
1568632347,Chiropractic,ND,M,1,82.0,70,142.0,14,0.7626,6816.0,2511.32,2018,0
1730246778,Physician Assistant,NC,F,9,28.0,73,102.0,66,1.9675,8756.0,3681.8,2019,0
1821184193,Internal Medicine,IL,M,16,59.0,65,402.0,131,2.3317,65848.0,27022.57,2016,0
1164465563,Hematology-Oncology,TX,M,164,223.0,75,158386.0,550,1.9771,8233481.0,1933316.5,2019,0
1396837654,Physician Assistant,VT,F,25,33.0,69,146.0,68,1.3352,24482.0,2070.99,2016,0
1114978186,Certified Registered Nurse Anesthetist (CRNA),NY,M,43,90.0,70,184.0,182,1.1957,151742.0,15970.6,2019,0
1245280353,Endocrinology,NE,F,15,118.0,66,484.0,250,2.9372,114590.2,28494.46,2019,0
1225207897,Hospice and Palliative Care,MA,M,10,84.0,76,185.0,185,2.4519,74294.0,23132.23,2017,0
1962943621,Occupational Therapist in Private Practice,GA,F,8,28.0,74,1471.0,56,1.3936,97682.8,30011.6,2019,0
1679581144,Dermatology,OR,M,21,650.0,74,6401.0,1059,1.2233,329915.0,117704.03,2017,0
1285793067,"Psychologist, Clinical",MN,M,5,34.0,51,278.0,64,1.2992,48742.0,23865.94,2017,0
1962428789,Podiatry,NY,M,28,122.0,76,1287.0,280,1.9464,107424.0,63876.02,2016,0
1992117063,Physical Therapist in Private Practice,OH,F,11,19.0,68,1350.0,79,1.2839,40937.85,24965.03,2016,0
1659387595,Optometry,CA,M,2,83.0,75,192.0,186,0.9929,24685.0,15255.95,2019,0
1982632451,Diagnostic Radiology,MI,M,186,1592.0,71,5795.0,3832,1.7957,592923.0,142597.45,2017,0
1669428546,Diagnostic Radiology,CT,M,93,686.0,78,1958.0,1347,2.3747,856678.0,273176.44,2019,0
1770554578,Obstetrics & Gynecology,TN,F,25,0.0,64,156.0,60,1.2684,25084.0,6550.49,2019,0
1720306327,Anesthesiology,NY,M,82,139.0,75,424.0,314,2.0425,186328.12,78557.32,2017,0
1720230071,Internal Medicine,WV,M,15,177.0,70,1083.0,383,2.7276,148248.0,66708.78,2016,0
1467574814,Podiatry,NJ,M,8,98.0,79,1132.0,318,2.0519,79730.0,52317.28,2017,0
1396760609,Cardiovascular Disease (Cardiology),NJ,M,55,662.0,77,6706.0,1604,2.1223,1756165.0,447388.73,2016,0
1114022605,Physical Therapist in Private Practice,TX,F,4,27.0,75,4071.0,96,0.9386,199132.0,82570.97,2017,0
1588797070,Internal Medicine,FL,F,18,34.0,75,427.0,97,1.4006,93640.53,29522.53,2019,0
1801840855,Physical Therapist in Private Practice,VA,F,13,77.0,71,6699.0,245,1.1088,470330.0,136043.32,2016,0
1285071498,Internal Medicine,NE,F,33,121.0,70,580.0,274,2.4414,140372.01,35376.37,2018,0
1578661989,Licensed Clinical Social Worker,MO,M,2,82.0,58,91.0,14,0.9554,13650.0,4257.45,2016,0
1255327532,Physical Medicine and Rehabilitation,AZ,M,3,37.0,85,1073.0,117,2.1183,134905.0,73094.9,2017,0
1104244169,Internal Medicine,CA,M,19,117.0,77,832.0,245,3.8946,437532.0,81337.84,2018,0
1508297748,Physical Therapist in Private Practice,PA,F,11,29.0,73,2997.0,99,1.1456,107758.66,61105.55,2016,0
1306896113,Psychiatry,NY,M,5,18.0,70,435.0,45,1.4801,65550.0,20676.94,2018,0
1154490100,Family Practice,NC,M,1,18.0,73,59.0,34,0.8931,3520.0,1591.13,2017,0
1851833974,Nurse Practitioner,SC,F,4,127.0,72,581.0,280,2.5119,62355.0,19641.86,2018,0
1518039981,Obstetrics & Gynecology,NJ,F,38,0.0,71,2787.0,464,0.8585,371359.0,85231.1,2017,0
1356315766,Ophthalmology,GA,M,32,536.0,75,2748.0,1340,1.1479,1034532.0,248110.22,2018,0
1750679890,Physical Therapist in Private Practice,IL,M,10,22.0,73,1803.0,63,0.9409,120541.0,39552.62,2017,0
1336348747,Podiatry,TX,M,20,82.0,76,87.0,22,3.187,5265.6,2528.39,2017,0
1417978610,Optometry,MA,F,4,82.0,68,14.0,12,0.7443,2894.0,986.02,2017,0
1831180488,Physician Assistant,IA,F,70,109.0,74,2499.0,346,0.9353,139689.12,54021.98,2016,0
1538178736,Orthopedic Surgery,NM,M,32,68.0,72,961.0,168,1.2244,195540.95,56831.92,2017,0
1407845324,Obstetrics & Gynecology,KY,M,31,0.0,58,148.0,82,1.6471,88881.0,17364.75,2018,0
1467448506,Chiropractic,GA,M,3,67.0,72,967.0,168,0.9821,49300.32,25540.97,2016,0
1497919161,Family Practice,OR,F,8,29.0,68,241.0,71,0.9914,3531.0,1201.13,2019,0
1043595838,Nurse Practitioner,NC,F,8,82.0,76,20.0,20,1.3309,4022.0,992.64,2018,0
1649345455,Emergency Medicine,OH,F,16,149.0,71,403.0,345,1.9254,259260.0,42699.13,2017,0
1386635480,Pulmonary Disease,FL,M,34,234.0,75,3251.0,502,1.6294,307321.53,147843.57,2017,0
1669748596,Family Practice,IN,M,46,72.0,71,659.0,170,1.2043,114540.55,39746.36,2016,0
